,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9614166569524503,0.8142724993701428,0.8656619914099564,0.8483153058819572,0.8360170571137995,0.8202271531031307,1.0,0.8540893361685633
truck,0.8954980958142658,0.931193815229056,0.8317687842092212,0.8266349961065058,0.8116639356472516,0.827944452237706,0.8752959207559936,1.0
