,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9606501990698235,0.804279602367896,0.8739955633768066,0.8403582086555764,0.8379200556115637,0.8307862838705954,1.0,0.8520100870477383
truck,0.8937701991697614,0.9335393403184533,0.8281693999161608,0.8231568770751864,0.8145396792617519,0.8299110155634908,0.8769134886951953,1.0
