,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9089315609739501,0.8265163750448346,0.9746225173784442,0.9318469662366988,0.9019314158180665,0.89792619063287,0.8280568031981649,0.7697330144952175,1.0,0.9604351562217534
cat,0.8531684424906983,0.8144132478495831,0.9605890432042035,0.9909036105298359,0.9006311913007918,0.9284837959879335,0.7938906706170261,0.7917384816971753,0.9661815163227526,1.0
