,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.927060523998452,0.7469039975163766,0.9815473308048764,0.9471228845029271,0.9473398756287842,0.9164679188007915,0.8387768788174567,0.7200062558812421,1.0,0.9747743340490934
cat,0.8887094718415878,0.7531478731116081,0.9656630781000607,0.9882525974102928,0.9421532082567481,0.9215673338810026,0.8220490929052553,0.7429858980685561,0.9754714464248886,1.0
