,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9725493567070602,0.7940222397361143,0.8819612465427064,0.8476362396791189,0.8229422435544957,0.841962361535008,1.0,0.8389263122454964
truck,0.8865554513859625,0.9434473995205109,0.83469492356182,0.8243774273856357,0.7890843299679506,0.8466636381215915,0.8751768300565287,1.0
