,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9222616952175662,0.8039486344433493,0.9692954053728408,0.9399778393272226,0.9336379844745558,0.8814483004393979,0.8265429621516012,0.75572652583511,1.0,0.9671606527383563
cat,0.8773671390208739,0.8053783826038681,0.9555785658723813,0.9883289173163595,0.9233845676154901,0.8983168325990776,0.8051598215287208,0.7774861054399949,0.9689996680032338,1.0
