,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9804153105050315,0.7950312480723123,0.8675190832992851,0.8440081219757559,0.8303060382599825,0.838296940548117,1.0,0.8444232573395157
truck,0.8843107982230549,0.9581401831957828,0.820376316172343,0.8163807870095181,0.7925087988514274,0.8431483559688621,0.8851347605790116,1.0
