,airplane,automobile,deer,dog,frog,horse
frog,0.8024937699324968,0.6682816492242278,0.8898618431665283,0.8450514463703713,1.0,0.7943112913063758
horse,0.8505440249247627,0.5779295274078282,0.9299974449493366,0.9068904539492162,0.7346385487688563,1.0
