,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.926385130831124,0.7425573938692064,0.985706846871559,0.9581334829906966,0.9455403579241347,0.9219087363504531,0.8301305029076642,0.7000001505682638,1.0,0.9896373976868984
cat,0.902888960377293,0.7485425172103153,0.9765219302767033,0.9849556193425519,0.9345079879657733,0.9322178552131882,0.8148296218936864,0.7154885412204037,0.9900469665000848,1.0
