,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9077323244322971,0.7311917000578881,0.9727822001016122,0.956632079342206,0.9624245645453318,0.91450584314214,0.9012040993685346,0.687342523383764,1.0,0.9661846656262261
cat,0.8551849138983793,0.7345483216573729,0.9731741901729856,0.9937857786129937,0.9298796810236095,0.9404782138739838,0.8775142248802295,0.7296901486596119,0.9657445272208339,1.0
