,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9573877090849523,0.8062959588679458,0.8727438541295311,0.8448629409351399,0.8370547828574919,0.8311002742428023,1.0,0.8505544798821365
truck,0.8947653397127554,0.9280777612841533,0.8347763910367386,0.822327602590379,0.8094041163523287,0.8339590548902174,0.8766897341334277,1.0
