,airplane,automobile,deer,dog,frog,horse
frog,0.8024533421491513,0.6981219480803547,0.877997245122143,0.8442660346748764,1.0,0.7771614299734745
horse,0.8597318261611003,0.6461415597314843,0.9017549775214364,0.8915561378591741,0.7008154987268049,1.0
