,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9145941713570377,0.7187995595954761,0.9713294248376259,0.9728345530749145,0.9761497316806216,0.9270514747776856,0.9102506266685402,0.6280956591834868,1.0,0.9808947988246117
cat,0.8742171695305097,0.7195500383557962,0.9769654736462166,0.9947510462858359,0.9572179042983648,0.9399441791231506,0.8958131657345341,0.6607245309058473,0.980816492119745,1.0
