,airplane,automobile,deer,dog,frog,horse
frog,0.813378222824043,0.658869795662494,0.8889430049543242,0.8490393359982596,1.0,0.789769640560879
horse,0.8543052352035069,0.5992334359357863,0.9065486603761826,0.9040272405651271,0.7358854279193972,1.0
