,airplane,automobile,deer,dog,frog,horse
frog,0.8098657057157408,0.6719757572506655,0.883143110064945,0.8505443906953132,1.0,0.7844710362733357
horse,0.8526688478360909,0.6158882825099545,0.9052791002297547,0.9026740217337352,0.7234897476904647,1.0
