,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9697908522077211,0.8087447355737134,0.8747599708026779,0.8161069647462973,0.8407559012047756,0.8348830499548547,1.0,0.8549585255099599
truck,0.889248309515289,0.9371654437546753,0.8350273308306958,0.8024401313518197,0.8183132567728606,0.8343046328430115,0.8835008949316482,1.0
