,airplane,automobile,deer,dog,frog,horse
frog,0.8097667286262362,0.6946130238011379,0.8789984801608378,0.8431141184301907,1.0,0.7735076489815973
horse,0.8532537702423686,0.6453251320145444,0.9016430599135905,0.8926994586531609,0.7070785791763355,1.0
