,airplane,automobile,deer,dog,frog,horse
frog,0.7987953826228229,0.7037498282202284,0.8778205434192553,0.8412331000955406,1.0,0.7784011456421526
horse,0.8544288555883184,0.6392193825454344,0.907557120809743,0.8970883300110601,0.701706311045444,1.0
