,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.967199954403263,0.8079287477176004,0.879069853900455,0.8397636077078714,0.827827458994715,0.8280102013131477,1.0,0.8502001759629474
truck,0.8913451911345751,0.9393992895524172,0.8333293457152154,0.8175642921976782,0.8020795142899204,0.8322069951622048,0.8840753719479887,1.0
