,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.966787852335452,0.7933880649966506,0.8737830561895823,0.8399102205805893,0.8454248897736385,0.837200124030428,1.0,0.8435057920936593
truck,0.884181406821619,0.9322280057211145,0.8340690594891609,0.8207485383750748,0.8165204394472844,0.8415370668524882,0.8707154832932582,1.0
