,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.968242149842858,0.822693240320985,0.8700726121286451,0.827831936799388,0.8265343692151967,0.8334842891763776,1.0,0.8511414025165495
truck,0.8923429802646221,0.9417278382374827,0.828746586537033,0.8130142084415342,0.8046730236148721,0.8387008039224008,0.8807945589820549,1.0
