,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9642982423950106,0.7943678573076131,0.8706119048296879,0.8343268368886246,0.8539815812383611,0.8347989320933847,1.0,0.8476146452473181
truck,0.8918538339288852,0.9385712562781758,0.8268946817519172,0.809826384407281,0.8145925587356463,0.8370303774380832,0.8812309074600114,1.0
