,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9481707358993172,0.7251343061783201,0.9720600282193615,0.9458809424409411,0.9550139917293842,0.9002822070953886,0.8631755125930957,0.721903651653321,1.0,0.9683786241908704
cat,0.9147604318401578,0.724106528612694,0.9680099404912885,0.9848684380528535,0.9531934415165435,0.9143451784531196,0.843456204369309,0.7298839162480453,0.9673759204159889,1.0
