,airplane,automobile,deer,dog,frog,horse
frog,0.8022728091688652,0.6490575646965566,0.9012595931444183,0.8395682445188831,1.0,0.8078417884712767
horse,0.8612819836323036,0.5668527931033622,0.9332979427697504,0.9083159224152288,0.730251358079355,1.0
