,airplane,automobile,deer,dog,frog,horse
frog,0.7946419121946753,0.6895193445328172,0.8853643441213609,0.840524251671757,1.0,0.7899501474793895
horse,0.8623824701593426,0.6147151467021478,0.9215551018782513,0.8931927657231569,0.7081545155371016,1.0
