,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9490663532126916,0.7086551307899683,0.9782079476585137,0.9569558295430867,0.974380950308499,0.9038213504450645,0.8450594743367728,0.7057027724223779,1.0,0.9781501912830256
cat,0.9195293519326906,0.70861043671689,0.9748474369596477,0.9894841846283959,0.9677234017788993,0.9176534540033361,0.8285845688867153,0.7160530619426816,0.9775141031507435,1.0
