,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9676919702374993,0.8205822706715897,0.8705518794712762,0.8281680622230185,0.8180779607757934,0.8327091854996176,1.0,0.8622186711212052
truck,0.8994827318054359,0.935671000162015,0.8340305087159423,0.816379467450797,0.7849264212062228,0.8455534209361124,0.8839564497234744,1.0
