,airplane,automobile,deer,dog,frog,horse
frog,0.8110613407523491,0.6690183266899286,0.890910895493219,0.8375109809976078,1.0,0.7914984560668956
horse,0.8545482757479317,0.6029287425994886,0.9200499087010858,0.8902497784627174,0.7322232944887768,1.0
