,airplane,automobile,deer,dog,frog,horse
frog,0.8049710457495989,0.6592204711426128,0.8915343505932649,0.8471527393344298,1.0,0.7971213931800936
horse,0.8658994829087298,0.5776744795489404,0.9146463790572785,0.9143838592980943,0.7273957991869571,1.0
