,airplane,automobile,deer,dog,frog,horse
frog,0.8050108639165028,0.6673782669652697,0.8905671957322303,0.8462923398715305,1.0,0.7907513335144668
horse,0.8549526637526909,0.6056228095774902,0.9186829741153081,0.8961305617754798,0.7246109907790311,1.0
