,airplane,automobile,deer,dog,frog,horse
frog,0.8112187988649346,0.6566521182281134,0.8904617628508227,0.8464367605110006,1.0,0.7952305595451287
horse,0.8570630424231718,0.602818099999356,0.9100580238205657,0.8946172359567268,0.7354435978001799,1.0
