,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9620662253155032,0.8116192374876662,0.8686807617643724,0.8439794864496676,0.8375692293914889,0.8199792481127619,1.0,0.8561058114785398
truck,0.8968156107849603,0.9308215691948034,0.8322585029205833,0.8222843828301651,0.8136751268702218,0.8271443825761526,0.8770004248231135,1.0
