,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9598951452321344,0.7007271290260815,0.9750000698812159,0.9520775336083724,0.9644376488844263,0.916465067677961,0.8709938845949655,0.6853967126678073,1.0,0.9750068084270357
cat,0.9305588583337335,0.7041241796185321,0.9610593985191971,0.9863104525064803,0.9617152187851642,0.9252856627977072,0.8547909785506518,0.7005572766552961,0.9755979742332375,1.0
