,airplane,automobile,deer,dog,frog,horse
frog,0.8052848997444844,0.6768717912350413,0.8827391886526388,0.8426731412820101,1.0,0.7924309790858256
horse,0.8986852733346187,0.5516247502872731,0.9366491049422533,0.9202514803311411,0.6927893911047137,1.0
