,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9586199867273072,0.7975610686817676,0.8794842859859062,0.8429056931286824,0.8413502720565664,0.8307638819127809,1.0,0.8493148115069893
truck,0.8940040625778245,0.9263633256092113,0.8385982280968207,0.8214430003478884,0.8121752695975815,0.8341983244596808,0.8732177893109928,1.0
