,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9385321469816046,0.7876407182418368,0.9690936628631731,0.929748786249426,0.916867326645032,0.8995491599087542,0.8287069436787762,0.7744895168963113,1.0,0.955371738535086
cat,0.8813893737299295,0.7918127669633394,0.9581727432673408,0.9841130590630421,0.9204922862755681,0.9153624229931051,0.8031896355123193,0.7882291368140909,0.9572385753812649,1.0
