,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9606326142941587,0.824889083564676,0.8725032496436531,0.8358041227588932,0.8169995181531462,0.8295305228554325,1.0,0.8596408887300404
truck,0.8946282457641744,0.9346159489102108,0.8399261557722801,0.8179805414801639,0.7970978078428308,0.8373469295674867,0.8784043706628533,1.0
