,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9617968162876632,0.8096300407062728,0.8704154722997623,0.8455388524906395,0.8338011255461896,0.8281251377751255,1.0,0.8506925548943473
truck,0.8936105953509184,0.9280516680793824,0.8350936175686465,0.8255262946555321,0.81149333254916,0.8332565496958663,0.8729679421004942,1.0
