,airplane,automobile,deer,dog,frog,horse
frog,0.797462973996894,0.6746916055919616,0.8888774136996981,0.843593591516612,1.0,0.7953744151948342
horse,0.8632678028743301,0.5915041347747112,0.921253030840948,0.9081254688045723,0.7158495627054384,1.0
