,airplane,automobile,deer,dog,frog,horse
frog,0.8065096662911154,0.6646201322612382,0.8918242886195566,0.8494296264419,1.0,0.7876162863861897
horse,0.8504347692620702,0.6090222236233651,0.9173917254111086,0.8980846885357456,0.7250665931677104,1.0
