,airplane,automobile,deer,dog,frog,horse
frog,0.8100415049810247,0.6531446895293007,0.8942324642773809,0.8505307221647105,1.0,0.7920506190475831
horse,0.8484824300527379,0.5919533042454682,0.9175167089311754,0.9014570759130973,0.7405904808575212,1.0
