,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9367667698775785,0.7736495813435778,0.9519668645763593,0.9261375243092926,0.9338536577245238,0.8756462171986177,0.8682697006536211,0.7797836529343056,1.0,0.9539260313821237
cat,0.8913138188843458,0.7735709845629996,0.945842237714462,0.9784270383432125,0.9320045875462184,0.9001180929743434,0.841989089157979,0.7836649842147364,0.953069166601703,1.0
