,airplane,automobile,deer,dog,frog,horse
frog,0.8045144744204225,0.6443141256754287,0.8992806347850781,0.8503429138773774,1.0,0.8015478512416934
horse,0.8477605355567144,0.5851136480819332,0.9228701890130022,0.8963927155170898,0.7478629118312605,1.0
