,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9684556691553263,0.7960945986830055,0.8752618269381711,0.8484579919132991,0.8452076915893068,0.8322283998322042,1.0,0.8342938218886873
truck,0.8862028074174841,0.9400506534892039,0.8307661520709134,0.8240661778055136,0.8112616802780925,0.8369775569382539,0.8706749720005386,1.0
