,airplane,automobile,deer,dog,frog,horse
frog,0.7833664211370692,0.7100648015476452,0.8783474245240508,0.8417864989205897,1.0,0.7864348538706454
horse,0.873153978577524,0.6335824879285397,0.91747055231633,0.9002012060020065,0.6755917751755998,1.0
