,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9630755004463996,0.8107367033283723,0.8740274815093717,0.8388924752516975,0.8274014639795615,0.828299392024207,1.0,0.8575669834603904
truck,0.8944951930317584,0.9310851091397467,0.8393380187678334,0.8188486048546393,0.8034760543329744,0.8334739909625483,0.8792830289104996,1.0
