,airplane,automobile,deer,dog,frog,horse
frog,0.8125484932587554,0.682718221807395,0.8817185243072078,0.8452944171622336,1.0,0.7777203434644082
horse,0.8600567021678795,0.6086368362085853,0.9097256474289226,0.9026252972286409,0.7189555169659716,1.0
