,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9507093346526682,0.7581066071843987,0.9664290028922866,0.9312535352230831,0.9509419676278833,0.8813160711935916,0.88742099255173,0.7145054448738699,1.0,0.9593170438004885
cat,0.9025349195274571,0.7653858989550945,0.9555828900461055,0.9822108195160412,0.9449720539530461,0.9031606440480461,0.8532140109781561,0.7336946750061424,0.9592440879699111,1.0
