,airplane,automobile,deer,dog,frog,horse
frog,0.8026082722914569,0.6826059689992043,0.8861396400511207,0.8460349532069804,1.0,0.7826111654512378
horse,0.8571281985403012,0.6229604457342761,0.9106502197682934,0.9022297385593936,0.7070313973977356,1.0
