,airplane,automobile,deer,dog,frog,horse
frog,0.8038669836369378,0.66784818512532,0.8912125021814646,0.8455033197216867,1.0,0.791569009334591
horse,0.8541606448642804,0.6096800666162898,0.9159016690875836,0.8966366220427345,0.7236209973891115,1.0
