,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9635752399145501,0.8270912526932777,0.8634571376913129,0.8424224170458748,0.8173681336142202,0.8342599314215425,1.0,0.8518258876192217
truck,0.8922330033778056,0.9384998297960975,0.8302425400886422,0.8232482087007933,0.792048420505894,0.8460405053156351,0.8776874922151324,1.0
