,airplane,automobile,deer,dog,frog,horse
frog,0.8081183878967262,0.666227456908141,0.8934896892297574,0.8452712628908932,1.0,0.7868932030744822
horse,0.8536997054255874,0.6130160272323391,0.9152161176070407,0.8919157652099516,0.7261523845250812,1.0
