,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9312057234188295,0.741407560014802,0.9811877773724448,0.941377032314956,0.9521498250798491,0.9229772065789923,0.8309365064784755,0.7251936771548773,1.0,0.9735646915867738
cat,0.8948313463914475,0.7451034420328146,0.9683859643953849,0.9865793193648532,0.9495208089275637,0.9275838944658763,0.8096407833672906,0.74523594040861,0.9731185006461591,1.0
