,airplane,automobile,deer,dog,frog,horse
frog,0.8080300277192587,0.6359319724199152,0.8980263025324553,0.856147001540317,1.0,0.8018646957880536
horse,0.8573968410572869,0.570661519409727,0.9238952023087132,0.9012046525964164,0.7468417846278566,1.0
