,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9678247981827809,0.8297022962714105,0.8647582824901874,0.8285406807382245,0.8355705700100787,0.8226187365460949,1.0,0.8509846357612232
truck,0.8879772772841033,0.938243193964855,0.8350789518918599,0.8131225684216783,0.8210994438713983,0.8292222851978795,0.8752562793682256,1.0
