,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9647501672152496,0.8130470233049707,0.8670995015988879,0.8406301074672016,0.8464465817797328,0.8272108637127984,1.0,0.8408157549211589
truck,0.8846547140606623,0.9411654801816342,0.8266880698806646,0.8198812956795927,0.8157171509175101,0.8349805762104106,0.8769127130695258,1.0
