,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9604857294032069,0.809946099353581,0.8671332488790792,0.8461317228615879,0.8407362018471224,0.8239559335037592,1.0,0.8516110641516634
truck,0.8937234259831088,0.9295680913377685,0.8323691377620057,0.8232856295637561,0.8167541222789686,0.8302372183959641,0.8740623746784282,1.0
