,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9588711654559026,0.8101950461165085,0.8736923330131532,0.8402215974095951,0.8461747575645033,0.821749830915062,1.0,0.8490952695252754
truck,0.8931242772254838,0.9316703123285489,0.836658561723367,0.817343313919545,0.8176431537084629,0.8286006697548093,0.8749597113397833,1.0
