,airplane,automobile,deer,dog,frog,horse
frog,0.7913855892640158,0.6973637353793091,0.8851058960889606,0.8368769981752995,1.0,0.7892677810924151
horse,0.8524003098577775,0.6269784959544655,0.9297606416517263,0.89464442509848,0.6962161274375506,1.0
