,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9647036773136703,0.8212065733949868,0.8588393776402721,0.833445844298238,0.8431549611194122,0.8247851338646647,1.0,0.8538644323687558
truck,0.8904187753662304,0.9356597231359345,0.8316883617772621,0.8139417573028451,0.8172000646340599,0.8377021656640061,0.8733891521196618,1.0
