,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9453656390504961,0.7634252157209735,0.9636763097008572,0.9236549222588011,0.9411208782897764,0.8886022746368557,0.8814696632206881,0.7368264149303356,1.0,0.9558586821912164
cat,0.897345058925606,0.7668709911952135,0.9571306873000572,0.9773817056310073,0.9358313187281379,0.9124979520838211,0.8514024454696312,0.746397062488263,0.9551427781782627,1.0
