,airplane,automobile,deer,dog,frog,horse
frog,0.8078954130992057,0.6357479882084643,0.8974812456718178,0.8496714614510491,1.0,0.8092038915694634
horse,0.8551397759847829,0.5359467521778895,0.9344651011906282,0.9184344824681899,0.7560138881785095,1.0
