,airplane,automobile,deer,dog,frog,horse
frog,0.8097791452391527,0.630288141221386,0.8992623825276029,0.8542905059086786,1.0,0.8063798251031798
horse,0.8650532334942242,0.5636950207977203,0.9261750322156062,0.89745893784534,0.7476177756471092,1.0
