,airplane,automobile,deer,dog,frog,horse
frog,0.8066346870655109,0.6489236077945904,0.8922760355796892,0.8417078454044035,1.0,0.8104578241558063
horse,0.8742761300547164,0.5561873485396105,0.9289834781469598,0.9129008417569232,0.7276522015017903,1.0
